Brand,comments,,,
Nayatel,150 per camera i believe ?,,,
Nayatel,The charges are per connection. You can install multiple cameras on single connection.,,,
Nayatel,M Bilal Mughal,,,
Nayatel,Outstanding,,,
Nayatel,🐩,,,
Nayatel,I love nayetel,,,
Nayatel,V nuce,,,
Nayatel,I want connection in Peshawar,,,
Nayatel,"For coverage details, please visit https://nayatel.com/peshawar-coverage-area/",,,
Nayatel,Plz expand your services in SKARDU,,,
Nayatel,MASHALLAH SUBHANALLAH ALHAMDU LILLAH MASHALLAH SUBHANALLAH,,,
Nayatel,Vip,,,
Nayatel,Okg,,,
Nayatel,Nixe,,,
Nayatel,ur's services available in Dhoke syedan Rawalpindi?,,,
Nayatel,Roz aapka msg aya hya hy lkn jb connection krany ka bolo tw khty k currently available nh hn😏,,,
Nayatel,any info regarding price and package,,,
Nayatel,"Box specs has not been mentioned.it's ports, it's ram rom android version etc. No datasheets on ur website as well",,,
Nayatel,"Nayatel Phase 4 Bahria Town??????
Heard this msg many many times, “Kindly note that no tentative timeline can be given at the moment. However, our team is working on expansion. Kindly stay tuned for updates.”
Anything other than this????",,,
Nayatel,"Nayatel you have the worst Sales Team and Expansion policies. I was a Nayatel Customer Paid 100% charges for my devices because I was told back in 2019 when I was moving from I-8 to Bahria, that you are coming to Bahria Town and services will be available in Phase 4. And its been 1.5 years no sign of Nayatel in Bahria Town Phase 4 and 3. My devices are resting in my cupboard from last year. What should I do? throw them?????",,,
Nayatel,New conditions ki kya Fees ha ...,,,
Nayatel,"Please provide your services in Rawalpindi Bahria Town, Phase 8, Sector F, Block F-1 ASAP.... Waiting",,,
Nayatel,Bhai qazi Abad dhoke chirgh din my kab tak available hoga net i am waiting,,,
Nayatel,Nayatel ab warr gya haa... Bc reconnecting py he rehta ha .. Nayatel ab sirf Paisa bana rha ha...,,,
Nayatel,Jab bi new connection par pasy zaya kro to 100 ft fiber zaror puri keya kro .,,,
Nayatel,New device to bilkul he farg hai in ki,,,
Nayatel,Peshawar kb arahy ho,,,
Nayatel,Anyone experiencing bad service today from nayatel ??? I am wondering what's going on....,,,
Nayatel,Khali picture laga di ha. Tell us wt environment friendly connection u havr,,,
Nayatel,Hamain b day do reh baba ghouri town me 😢😢😢,,,
Nayatel,Haris Khan tuny try kiya is ka???,,,
Nayatel,Service Available on Academy Town Peshawar?,,,
Nayatel,In which area ur Services are Available???,,,
Nayatel,Osam,,,
Nayatel,It,,,
Nayatel,Street 13 house 7 chakra Road post office kohinoor Rawalpindi?,,,
Nayatel,What is the price of installation and ont?,,,
Nayatel,is there service in rwp misrial road mukarram town plz tell me,,,
Nayatel,Service in kashmiri bazar rawalpindi ??,,,
Nayatel,50MB chore PUBG Me kitna MS deta?,,,
Nayatel,Plz expend your network to wah cantt.,,,
Nayatel,Satayana rd Faisalabad main available hai?,,,
Nayatel,da dalta nishta makhsos alaqo k d,,,
Nayatel,Is this speed is for home?,,,
Nayatel,Rawalpindi Peer wadhai morr?,,,
Nayatel,Your contact information plz,,,
Nayatel,UAN 051 111 11 44 44 ext 2,,,
Nayatel,Lovelly,,,
Nayatel,H-13 side bhi ao yar saal say zyada ho gya.,,,
Nayatel,is that Father of #PTCL Kmkb ??,,,
Nayatel,Sokay ta ameeeeen khud afaz pakistan,,,
Nayatel,Kallar syedan service kb aya gi?????????????,,,
Nayatel,Service in raza abad,,,
Nayatel,Oh bhai sab hamaray ilaqay mai connection do na ptcl se jaan churao hamari ... 3 saal se tumharay office mai minnat ker rha hun jaa k nakhray itnay hain .. ham yahan apko user provide kerain ge,,,
Nayatel,Yakkatoot may Coverage hai,,,
Nayatel,Mailat road near TV Booster ka qreeb lgwana ha 50mbps ka kya fees ha tafseel bta di please,,,
Nayatel,Please include whatsapp in this,,,
Nayatel,Muhammad Shahrukh Stream on hai ;p,,,
Nayatel,"Online earning without investment krien
Mazeed malomat k liye inbox krien",,,
Nayatel,What are charges?,,,
Nayatel,Rs. 649*/month.,,,
Nayatel,Still not available ?,,,
Nayatel,Whats your device and installation amount?,,,
Nayatel,Why Facebook showing this ad to my feed. The f**g nayatel is not available in my area.,,,
Nayatel,When in jaranwala?,,,
Nayatel,I 14 ma nayatel kb aye ga,,,
Nayatel,In which cities this service is available?,,,
Nayatel,IN JHELUM AVAILABLE ?,,,
Nayatel,"For more information, please visit https://nayatel.com/unlimited-bundle/",,,
Nayatel,How bro,,,
Nayatel,"Madina town, x block??",,,
Nayatel,ANy news on availability in Ghauri Vip?,,,
Nayatel,Where in Peshawar? Which part;?,,,
Nayatel,Nayatel service has gone down in the recent months. Not expected from a company which used to provide excellent service before.,,,
Nayatel,khurrianwala,,,
Nayatel,service,,,
Nayatel,"Dhamial, Gulshan e Iqbal ..... Idhar kb tk service aye go ?",,,
Nayatel,Your service available in Ghouri town Islamabad ?,,,
Nayatel,Ptcl zindabad,,,
Nayatel,Tench bhatta Rawalpindi me available kab takk hoga,,,
Nayatel,Is Your service available in Bahria Enclave Isd?p,,,
Nayatel,Prize?,,,
Nayatel,"For more info, please visit https://nayatel.com/unlimited-bundle/",,,
Nayatel,Service available on Dalazak road Peshawar?,,,
Nayatel,Chany garkyo,,,
Nayatel,Bhai bhara kau Islamabad mai ap yeh services provide kar rahay ha,,,
Nayatel,ہمار لوکیشن کرک ہے۔ کرک میں سروس ہے۔ یا نہیں۔,,,
Nayatel,Kindly share your complete address and contact number.,,,
Nayatel,What price of installation?,,,
Nayatel,PIA COLONY RANGE ROAD RAWALPINDI MAI SERVICE AVAIBLE HAI YA NHI,,,
Nayatel,❤🎄Nice❤🌿Lovely❤🌳🌿 Super,,,
Nayatel,🍒😍•°#вƏʌυʈıʆυɭ °•😍🍒,,,
Nayatel,❤😘 #oXm_gr8_niCe ❤❤,,,
Nayatel,Shabash,,,
Nayatel,"Worst customer service,
I've an inquiry about connection, send all details on 30-May-2020 in inbox,
Till today no reply",,,
Nayatel,We apologize for the inconvenience.Your request has been escalated to concerned Manager and they will update you soon,,,
Nayatel,Spread your network first,,,
Nayatel,Ap ki service attock city me availale hy?,,,
Nayatel,Wifi ka rate kis tarah Hain bhi,,,
Nayatel,Sim ha kiya,,,
Nayatel,"Ahmad faraz khan

20vs20
10vs10
5vs5
Inbox me",,,
Nayatel,Esi service jo sirf elite class ereas me available hy bs,,,
Nayatel,Yar Hussain Swabi ??,,,
Nayatel,Sir 200me ko 300 minte deta month kaliye he sir ya week kaliye or swabi me ye he,,,
Nayatel,Swabi me avilable he,,,
Nayatel,Time period ???,,,
Nayatel,https://www.facebook.com/dhokehassurwp/videos/887482371756476/,,,
Nayatel,How is this a COVID-19 update?,,,
Nayatel,"السلام علیکم ۔۔۔
Please join My New Group ⚘⚘💐
(زندگی کا سبق ✍)

https://www.facebook.com/groups/279578960115037/",,,
Nayatel,❤nice,,,
Nayatel,Is it Pakistani company,,,
Nayatel,"آپکی مرضی کی خوبصورت ڈیزائن فیج لائک کرو اور شیر کرو تاکہ آف کی دوست بی اس کا مزا لے سکے
https://youtu.be/KTL5ApSkKoQ",,,
Nayatel,REALITY,,,
Nayatel,"Sofia Kaif https://wintub.com/?r=1267247
Try this website this website will provide 5 daliy adds watch it and earn it in dollor or withdraw will be westrn union With any invesment",,,
Nayatel,https://youtu.be/HQuHFq-5tJ0,,,
Nayatel,Over VoIP ip,,,
Nayatel,Intetnet and tv cable package,,,
Nayatel,Plz chk location Peshawar jehangir abad ghairb abad st 5,,,
Nayatel,Watch my plylist for 40 min i will watch your plylist..any body want to come to inbox me...,,,
Nayatel,plz new connection detail chahiya??,,,
Nayatel,Hamari pakistani women's ek he din main 300 mmnt khatam kr dy gy.,,,
Nayatel,https://www.facebook.com/groups/280304583324734/,,,
Nayatel,Konsa net work hia,,,
Nayatel,https://youtu.be/YDxLsRzpQUg,,,
Nayatel,"https://www.facebook.com/groups/903720663480372/
join All",,,
Nayatel,Nayatel posible to come at. New city phase 2. Wah cant,,,
Nayatel,إِنَّا لِلّهِ وَإِنَّـا إِلَيْهِ رَاجِعون,,,
Nayatel,Send me details,,,
Nayatel,"گھر میں رہ کرOnline کام کر سکتے ھیں نیٹورک مارکیٹینگ شروع کریں7000سےلے کر17000 تک کمائیں
Daily earning 500 se 5000

What's app & call
03144201962",,,
Nayatel,https://youtu.be/X97QiZU9TSw,,,
Nayatel,What is the connection fee in islamabad i 8,,,
Nayatel,https://www.facebook.com/103802301115277/posts/167799868048853/?app=fbl,,,
Nayatel,"https://www.facebook.com/Online-solving-Psychiatric-Problems-106383957777203/
Like this page plz",,,
Nayatel,How?,,,
Nayatel,more details of internet conections,,,
Nayatel,Kohat?,,,
Nayatel,Instalation fee kiya hy or complete setup kitny main lagy gaaaa kiya neya tell phone k ilawa just internet connection mil sktaa hy ya tv net or phone sb lazmi hn,,,
Nayatel,Are you offering mobile connection?,,,
Nayatel,How i get this?,,,
Nayatel,"kia ye offer mobile main b use ho skti hai
matlub k app ka card jazz sim py recharg kray to 200
main 300 mint all network mil jain gay",,,
Nayatel,Info is this available in taxila wahcantt,,,
Nayatel,Meri Ami Ko Dil Ka Opration Hai us Ky Leya Pasy Puray Ni ho rhy Ap lugo ky agy hat jorta hun meri hlep Kar Do🙏🙏🥺is gurop ma ktnay zida mamber hai ager ap sab thori thori hlep kr do to meri Ami ka opration ho jay ga😭😭😭,,,
Nayatel,"Property Faisalabad Facebook Group Link
https://www.facebook.com/groups/2523711831038314/?ref=share",,,
Nayatel,R5453443e334qw1🎂🎂qaw💃🎂🎂🧕🏽🐈👍,,,
Nayatel,Great offer,,,
Nayatel,Apki services shalla velley range road pa available ha??,,,
Nayatel,This is prepaid service,,,
Nayatel,"when ur service wud be available in Jaranwala City. we live in Faisalabad Road, Jaranwala!",,,
Nayatel,When you start your service in taxila?,,,
Nayatel,Apke services charsadda mai available hain???,,,
Nayatel,Wahab Khan,,,
Nayatel,Oh bhai pehlay hamaray ilaqay main service do na gherat jero na thori 4 saal se request ker raha hun tumharay office mai aa k ... Logo ko chutiyaa bana rahay ho tum dafa ho,,,
Nayatel,Kindly inbox us your complete address and contact details.,,,
Nayatel,How to use free TV on mobile phones with nayatel.,,,
Nayatel,Nayatel When are you coming to Bahria Town Phase 4. Akhir kab???????,,,
Nayatel,Your services available in Bahria Enclave or not,,,
Nayatel,whatsapp number,,,
Nayatel,Nayatel WhatsApp Number is 03028555941,,,
Nayatel,فون کی تفصیل سے آگاہ کریں,,,
Nayatel,Meine internet aur basic cable k liye apply kiya thaa eid sey pehlay pata nhin apki team kab ayegi connection setup krney,,,
Nayatel,مجھے نیشنل ہاؤسنگ سکیم فیز وَن اڈیالہ روڈ راولپنڈی میں کنکشن درکار ہے اس سلسلے میں معلومات فراہم کریں,,,
Nayatel,G bhai ap chak jhumera Main kab tak aye gye near Fsd,,,
Nayatel,Sir Gobindpur main app ka network hai?,,,
Nayatel,Any chances to be in Ghulam Muhammad Abad,,,
Nayatel,Madina town Kab complete ho ga,,,
Nayatel,Ishtiaq Hussain Your query has been forwarded to concerned sales department. They will get back to you,,,
Nayatel,Jhang may kab ay ga?,,,
Nayatel,What will be actually speed of 10 mb when I download a file 1mb/ sec or more,,,
Nayatel,10 Megabits internet speed allows you to download 1.25 Megabyte per second,,,
Nayatel,Mansoorabad plz,,,
Nayatel,what'sapp number,,,
Nayatel,it will be available in all over Pakistan by now?,,,
Nayatel,Umer Farooq Tune nayatel lagwa liya bataya hi nhi :D,,,
Nayatel,Gulshan E madina phase 2 Sargodha road Faisalabad me kab service start ho gi,,,
Nayatel,😘,,,
Nayatel,what will be ping on PUBG servers after the subscription?,,,
Nayatel,SaMi UllAh KhAn 😢😢😢,,,
Nayatel,nayatel needs to Expand Rapidly,,,
Nayatel,Rohan Ali bruh???,,,
Nayatel,Any 2 hfty hoge call back e nh ki inun ne.,,,
Nayatel,Why your ping is unstable ..... Now i m facing this problem .... I report about ping as well but there is no response from your team.... Why ?,,,
Nayatel,LOL pen di siri saday ilaqay chii connection e Ni landay Sala fuddu Network,,,
Nayatel,Hamid Malik,,,
Nayatel,I-10 mein abi tak service nae ayi 🇮🇳 k pakorou.🙂,,,
Nayatel,Kia scn ha bhai iska kaisay krana active already got a 10mb connection,,,
Nayatel,Syed Ali Asad check kar kya scene hy,,,
Nayatel,girja Rd pr available hai connection,,,
Nayatel,Syed Irfan Ahmad,,,
Nayatel,Plz tell me if it is available in E BLOCK MILLAT TOWN FAISALABAD,,,
Nayatel,Jis speed se nayatel expend ho rha hai lagta hai mere bachon k bache use krenge meri Zindagi main ye kam nahi hona tm logon se.,,,
Nayatel,Hassan Mukhtar khan g yh pckg sir apko active krana pare ga 😂😂😂😂😂😂😂😂😂😂😂,,,
Nayatel,Husnain Ali,,,
Nayatel,Available at shamshabad rwp?,,,
Nayatel,Hazara colony UC3 per available hai connection,,,
Nayatel,Prices,,,
Nayatel,Shoaib Fahad,,,
Nayatel,Ahmed Aslam yeh kia seen hai rishi bhai,,,
Nayatel,Yeh gulshanabad adyala road Rawalpindi me available hai,,,
Nayatel,Can u please tell me do u serve in fauji colony rwp???,,,
Nayatel,Is service available in Wah Cantt ?,,,
Nayatel,Taha Abid Khattak,,,
Nayatel,Umar Farooq,,,
Nayatel,"Ye msg inhon ne copy kr rkha or hr comment pe paste krdete prhe bger
Inhen khud b nhi pta k inki service kahan kahan hai such a waste of such sales team.
I called them and asked about services and they said its not available in your area jb k mere ghr se sath wali gali me connection lga hua...",,,
Nayatel,I am from Okara => Depalpur. Are you available there.,,,
Nayatel,Is NayaTel available in Faisalabad Samanabad?,,,
Nayatel,Is this available in Chakwal?,,,
Nayatel,tench bahta ma ap ka sarvic ha,,,
Nayatel,Ma lagna cahta ho,,,
Nayatel,Kindly inbox us your complete address and contact details,,,
Nayatel,My cantact number 03335452761,,,
Nayatel,Is service available in Murree,,,
Nayatel,meray area ma service do ma interested ho. I love Nayatel (Shallay Valley RWP),,,
Nayatel,available in jhelum??,,,
Nayatel,Available in nazamabad fsd.,,,
Nayatel,Available on sargodha road fsd,,,
Nayatel,Farrukh Khan,,,
Nayatel,Covered areas in rwp please,,,
Nayatel,I'm very happy with your service.. best internet in Pakistan,,,
Nayatel,We want your services in the inner parts of the Rawalpindi as well. Like i am from dhoke ratta and still waiting for your services kindly make your services available to everybody,,,
Nayatel,I called you guys and they came for serway and told us not available very disappointed from nayatel you should get this available,,,
Nayatel,Is this available in Taxila...?,,,
Nayatel,Ahmed Javed,,,
Nayatel,avaliable on gulzar e quaid rwp,,,
Nayatel,"Available, Please inbox us your complete address along with the contact information.",,,
Nayatel,Allama Iqbal colony Rawalpindi msin service hy?,,,
Nayatel,sir is it available in i 10/4 islamabad,,,
Nayatel,Yes also need in airport hosing society Rawalpindi I am tired from ptcl,,,
Nayatel,"Dear Ahmed, Please inbox us your complete address along with the contact information.",,,
Nayatel,"Plz bring your service in i/10/1 , i/10/2 Islamabad. There is more than 30 families want your service. We are really tired of ptcl.",,,
Nayatel,"I have found minimal to no difference using nayatel optimus except for its BOD, latency/ping is bad compared to other ISPs that people report . For instance games like COD Warzone gives me 130-200 latency while others report like having 58 or better in the same region. Keeps dropping rerouting connection with packet loss, hit registers esp in cs go where every shot matters are a hit n miss. Sometimes you will get good and many times unstable ping. Overall my experience with it has bad esp with competitive games",,,
Nayatel,What is the price of the package,,,
Nayatel,Adil Hameed,,,
Nayatel,In ka net bht zbardast hai,,,
Nayatel,Dear Team please provide Us NAYaTel Services in Our Area.,,,
Nayatel,Mashahllah,,,
Nayatel,Fahad Abbas,,,
Nayatel,Nayatel Liaquat bagh k paas available ha?,,,
Nayatel,777,,,
Nayatel,How to apply,,,
Nayatel,Syed Miqdad Ali Shah Syed Tanveer Abbas,,,
Nayatel,Talha Bin Ayaz,,,
Nayatel,Umayr Shah,,,
Nayatel,Nauman Mughal,,,
Nayatel,Useless I activated it but it doesn't work,,,
Nayatel,"Used for whole month of ramzan, its amazing",,,
Nayatel,Bring service in mardan city,,,
Nayatel,Subhan Imran,,,
Nayatel,Nayatel ap ye Service District Faisalabad ki Tehsill Jaranwala ley k aay ap ki service Khurrawala road py Goverment factory tak ai hoi hai oss sy agaye bi ley ky ay please,,,
Nayatel,Amazing telecom company in pakistan,,,
Nayatel,Worst kind of internet and customer service,,,
Nayatel,We apologize for the inconvenience caused. Please inbox us your User ID and contact number so that our technical team may assist you accordingly.,,,
Nayatel,Ye service D type colony main hy k nahi,,,
Nayatel,♥♥♥♥,,,
Nayatel,پی ٹی سی ایل نے۔بہت زلیل کیا۔ہوا تھا پھر نیا ٹیل آگیا ♥✔,,,
Nayatel,Lot of user of 208 rb waiting your services,,,
Nayatel,Pls man make ur services to Bharia phase 8 f block rwp,,,
Nayatel,Bilawal Hameed Thank you for your feedback. It has been forwarded to the relevant department.,,,
Nayatel,Plz providing the service in okara,,,
Nayatel,Thank you for showing interest in our services. This is to inform that our services are currently not available at your desired location.,,,
Nayatel,Network is so good but corruption is not good...,,,
Nayatel,Me satisfied from naya tell,,,
Nayatel,Services,,,
Nayatel,What is the monthly price of 4mbps unlimited internet,,,
Nayatel,Dear Sir okara Mai service hai kiya,,,
Nayatel,A,,,
Nayatel,"ایک زمانہ تھا جب نیا ٹیل کے زیادہ کسٹمرز نہیں تھے تو عید جیسے مواقع پر ڈبل سپیڈ کے ساتھ مختلف آفرز دی جاتی تھیں، اب وہ زمانہ نہیں رہا۔
لیکن پھر بھی ہم نیا ٹیل کو پسند کرتے ہیں۔",,,
Nayatel,nayatel sirf aik gali tk mehdood agay expand nai krte.,,,
Nayatel,khair mubarak,,,
Nayatel,No upgrade this time?,,,
Nayatel,Eid WORKING DAYS ME KYA PACLAGES HA,,,
Nayatel,"Router is home nowadays 😂
Nice concept and message",,,
Nayatel,No offer on this eid?,,,
Nayatel,Eid mubarak with a very innovative idea❣️,,,
Nayatel,"Nayatel
No eid packages this time? Very disappointing",,,
Nayatel,Madina town x block Kab complete ho ga,,,
Nayatel,"So fast expansion in Faisalabad... Why are you guys not expanding your services to Bahria town Rawalpindi Phase 8, Overseas sector F, Block F-1",,,
Nayatel,"Kindly note that no tentative timeline can be given in this regard as this requires administrative work which makes us dependent on other authorities. However, our team is working on expansion. Kindly stay tuned for updates.",,,
Nayatel,Bahria enclave Sector C-2,,,
Nayatel,"I am using at Wapda City Faisalabad, But i have also residence at Bahria Town Lahore. Peoole at CC Block waiting for you desperately. PTCL looting here to people. Other operator Only WI-Tribe is affordable here but wi tribe indoor service not good.",,,
Nayatel,Please come to Abbottabad,,,
Nayatel,Gobind pura main hai.,,,
Nayatel,100 ft fiber nai dyty .sab new connection me fiber 100 ft puri krwa leya kro,,,
Nayatel,"Please expand your services in Bahria Town, Rawalpindi, Phase 8, Overseas sector 5, Block F-1 ASAP",,,
Nayatel,"Please expand your services in Bahria Town Rawalpindi, Sector F, Block F-1 ASAP",,,
Nayatel,Plz install your network in all phases of GHAURI TOWN ISL.,,,
Nayatel,"It's a really paradise valley for you
Please beware of the Corona virus",,,
Nayatel,Waris Khan,,,
Nayatel,Beautiful,,,
Nayatel,Are you providing services in I-14-4 Islamabad,,,
Nayatel,Nc,,,
Nayatel,Sajid Gill,,,
Nayatel,I like this brand,,,
Nayatel,Nice but in koral chowk Islamabad this service not available please provide our area's nayatel,,,
Nayatel,Rawalpindi Qazi Abad dhoke chirgh din my kab tak available hoga,,,
Nayatel,Gulshan e Iqbal Faisalabad mein b plz,,,
Nayatel,Is it available in gujranwala?,,,
Nayatel,Nawabawala samanabad faisalabad,,,
Nayatel,Abbottabad men b plz,,,
Nayatel,"You are expanding your network in faisalabad, but ignoring the expansion in your own city Islamabad.",,,
Nayatel,what about shalimar park and D-type Faisalabad,,,
Nayatel,Sir when will your service available in Tandlianwala?,,,
Nayatel,😍,,,
Nayatel,"Phir Android
Bhai kohi bandh hire karloo jis ko Apple ki app banani ahgi ho

Nayatel is showing lack of skill in IOS App creation",,,
Nayatel,"In Faisalabad, People's Colony No.02,
Main Road, Muhammadi Chowk par availability hai?",,,
Nayatel,Mansoorabad (Faisalabad)me kb ana,,,
Nayatel,Afnan Ahmad,,,
Nayatel,Fsd kis kis areas m ha,,,
Nayatel,dtype colony?,,,
Nayatel,Muhammad Hamza Sheikh,,,
Nayatel,I wana sale my joybox. Just 3 to 4 month used. Any one interested than masg me.,,,
Nayatel,When will come in Sadhar bypass Jhang Road,,,
Nayatel,Sir syed town 212 main connection available ha ???,,,
Nayatel,Your pacakges?,,,
Nayatel,Faheem Liaqat Thank you for showing interest in our services. This is to inform you that currently we are not available at the desired location.,,,
Nayatel,Waris pura road ice cream Chowk barkat pura me available hai?,,,
Nayatel,Sheikho sy kuch nai milna. Aik dfa billi sheikho ka dudh pi gai thi to sheikho ny pori bill cho li thi..,,,
Nayatel,"Asfand Yar Muhammad Ahsan Tariq

Trying to Match level of Ghalib City",,,
Nayatel,In gulistan colony no 1 when,,,
Nayatel,Naimat colony Madina Town me kb aana hy,,,
Nayatel,Nazamabad maan kub tak aya gi cable,,,
Nayatel,Sheikh Colony is just 1 km away from us so can we get the connection..?,,,
Nayatel,M Nasir,,,
Nayatel,Where is melad road and gulberg c,,,
Nayatel,Idr nai koi lagata 😂😂,,,
Nayatel,Rana Usman,,,
Nayatel,Is this available at nalka kohala chowk sargodha road ?,,,
Nayatel,Millat town e block kab start karna hai 5 mah say tassliyan he dey rahay hain,,,
Nayatel,I need razaabad?,,,
Nayatel,JOHAR COLONY FSD MEIN B LAGAIN NAYATEL NET PLS,,,
Nayatel,Manzoor park plz,,,
Nayatel,Tayyab Bhalli,,,
Nayatel,sir samanabad main kb ayga ?,,,
Nayatel,Fazool service buss shoro main 4 din speed ati hay phr wohi ptcl wala haaal,,,
Nayatel,Pakeg detail,,,
Nayatel,sir 10mb ka kia rate hai,,,
Nayatel,"Gojra main kab aia rha ha ap ka naya tel,",,,
Nayatel,Hahaha use mine service amazing speed 15 mb +15 mb,,,
Nayatel,2000 per month,,,
Nayatel,WiFi ka 1 signal mostly Kam ho jata Kia problem ho sakti ha....?,,,
Nayatel,Nln,,,
Nayatel,Hmain b conection chahye rasool park street 18 me.,,,
Nayatel,Sitara gold city kub start karay ga ???,,,
Nayatel,Green town main Hy?,,,
Nayatel,Pkg plz,,,
Nayatel,Shabab colony main kb service available ho ge,,,
Nayatel,Storm Fiber is best...ye farig hay,,,
Nayatel,we want you on satiyana road since 6months,,,
Nayatel,Mansoorabad kab tak start how GI services?,,,
Nayatel,RazaAbad kab ain ga ?,,,
Nayatel,223 r.b wazir khan,,,
Nayatel,279 rb,,,
Nayatel,why do you guys take 12k as security?,,,
Nayatel,Faizan Sh,,,
Nayatel,Milad rd pe ajao too slow service,,,
Nayatel,Please inbox us your complete address along with the contact information if your plan to get our connection.,,,
Nayatel,CH Dilawar Hussain Gujjar,,,
Nayatel,Kia pakage ha,,,
Nayatel,شیخ کالونی میں تو ایک ہی کنکشن کافی ہو گا. کیونکہ شیخوں نے پوری کالونی میں ایک ہی کنکشن share کر لینا ہے. 🤣🤣,,,
Nayatel,"Mehndi Mohallah
Manzoor park faisalabad????????",,,
Nayatel,"Sir saifabad no.1 jhang road near shaikh colony, faisalabad mein kab tak aye ga. Yahan ptcl ki service bhi theek nahi.",,,
Nayatel,Muhammad abad?,,,
Nayatel,گرین ٹاؤن۔ملت روڈ۔۔۔۔؟,,,
Nayatel,Rawalpindi Qazi Abad dhoke chirgh din my kab tak available hoga net,,,
Nayatel,when Will come in Lahore?,,,
Nayatel,Usman Ghani,,,
Nayatel,Faisalabad walo ko khush kiy jao bs.,,,
Nayatel,Kia 7jb nalka kohala sargohda road fsd main connection available hy,,,
Nayatel,Koi divise hoti hai apki jo taar k behgar ho charging wali,,,
Nayatel,Jhal satiana road py available hai please bata dy near ghost wali gali,,,
Nayatel,Shahkot district nankana available he,,,
Nayatel,Where location,,,
Nayatel,When Will Come In Satyana Road Faisalabad,,,
Nayatel,Great tel,,,
Nayatel,Do you have service at abbottabad KPK.,,,
Nayatel,"Why are you not working in X Block, Madina Town, Faisalabad.",,,
Nayatel,abbottabad ajao,,,
Nayatel,Balochni Aada near Shahkot?,,,
Nayatel,When you people are coming in layyah,,,
Nayatel,Green view colony mai kab tak service provide karain gay,,,
Nayatel,Do you have service at Gujarkhan?,,,
Nayatel,We are waiting in jhumra city faisalabad for ur services,,,
Nayatel,"When you guys will provide services in Umer block phase 8, Bahria Town ?",,,
Nayatel,Sheikh Umair,,,
Nayatel,SaUd ShaFiq,,,
Nayatel,What's the cost?,,,
Nayatel,Charges are bandwidth based. To subscribe visit customer.nayatel.com or My Nayatel app.,,,
Nayatel,"This is very disturbing to know that after subscribing BOD 150 mbps the real download speed is 30-40 mbps on WiFi. They say that their current logistics are not capable enough to support 150 mbps for WiFi use. So always take your computers, TVs and other devices to their router to connect with LAN cable to enjoy the BOD. Neither they have any option to change the supportive WiFi routers nor any replacement policy.",,,
Nayatel,"Dear Sohail, Apologies for the inconvenience, Please note that getting 150 Mbps speeds on WiFi is based upon external environmental factors. However, using Ethernet cable with Nayatel ONT is advised in this case as mentioned in the terms and conditions as well. Moreover, you can always install external router as an Access point if you feel the need to improve signal strength or coverage area. In case you ever feel that BOD is not working properly you can always get in touch with our Technical team for guidance, We would be more than happy to help!",,,
Nayatel,"Sir, plz give your coverage in bashirabad khawaja town peshawar thanks",,,
Nayatel,Is there option for creating virtual server?,,,
Nayatel,Jhang Road Shadab Colony m Price kya 50MBPs,,,
Nayatel,charges of extreme bundle 50mbps,,,
Nayatel,Does it work in nowshera kp,,,
Nayatel,Dhoke syedan mai available?,,,
Nayatel,bhai kindly purchase gaming server of pubg....very high ping,,,
Nayatel,Aj 12 din ho gaye hain connection ni laga,,,
Nayatel,We apologize for the delay. Please inbox us your details so that we may look into it.,,,
Nayatel,What are the charges?,,,
Nayatel,Tehsil Shabqadar District Charsadda??,,,
Nayatel,Ihtesham,,,
Nayatel,"Do mention ""with a very limited coverage area""
P.S
PTCL Introduced it ages ago!",,,
Nayatel,Pakege price pleas,,,
Nayatel,Is this speed is stable?,,,
Nayatel,Taxila district Rawalpindi,,,
Nayatel,"Are your services available in Multan
If not,when will they be ??",,,
Nayatel,"Alnoor colony khanna pul k area mein 2 dafa request k bawajood survey bhi nahin hua to connection kahan se lem, Ptcl hi bhagy ga 😄😄",,,
Nayatel,"hmary area mein jo server lgaya hai, zong k tower mein, wahan sy connection mil hi nhi raha",,,
Nayatel,"jb b ap k number py contact kro, read kr lety hain pr koi kam ki bat nhi btaty",,,
Nayatel,We apologize for the inconvenience caused. Please elaborate your query so that we may assist you accordingly.,,,
Nayatel,G۔T road faisal colony. Peshawar ma ap ki service kab aye gi?,,,
Nayatel,Kotli azad kashmir,,,
Nayatel,When it will be start in Narowal?,,,
Nayatel,What are monthly charges for 2mbps unlimited package?,,,
Nayatel,is that avaible in jhelum?,,,
Nayatel,Charges monthly ???,,,
Nayatel,Any plans on increasing the bandwidths ?,,,
Nayatel,We are always looking forward towards customer's needs. Your feedback is most welcome.,,,
Nayatel,Required dealership,,,
Nayatel,A1,,,
Nayatel,Z10,,,
Nayatel,Is it available in Peshawar Kohat road near Technical college,,,
Nayatel,Buushit,,,
Nayatel,"In case you are facing any issue, kindly inbox us your details so that concerned team may assist you accordingly.",,,
Nayatel,"I asked you didn't deliver internet in my area -_- waiting from 2 3 years plus
address Faisalabad Ghulam Muhammad near farzand Hotel 😐",,,
Nayatel,i wanna buy,,,
Nayatel,how?,,,
Nayatel,how to buy?,,,
Nayatel,satiyana road faisalabad?,,,
Nayatel,Is it Available in Chak no 67 jb sadhar jhang road Fsd,,,
Nayatel,Price please,,,
Nayatel,"Plz provide ur service in wapda town tarro jabba GT road Peshawar.
Unfortunately We don't have any internet service here.",,,
Nayatel,Rawalpindi ?,,,
